x,y,color,delta,value,
50.66019999999996,0.13159999999998198,#f7f4f9,0.05,0.001373828299609556,
50.66019999999996,0.181599999999982,#f7f4f9,0.05,0.0014060162369902095,
50.66019999999996,0.231599999999982,#f7f4f9,0.05,0.0014195371622238362,
50.66019999999996,0.281599999999982,#f7f4f9,0.05,0.0014323914878479613,
50.66019999999996,0.33159999999998196,#f7f4f9,0.05,0.0014733923591433197,
50.66019999999996,0.38159999999998195,#f7f4f9,0.05,0.0014714556495803405,
50.66019999999996,0.43159999999998194,#f7f4f9,0.05,0.0014047681185029013,
50.66019999999996,0.48159999999998193,#f7f4f9,0.05,0.0013007043179530898,
50.66019999999996,0.531599999999982,#f7f4f9,0.05,0.0011315610050126495,
50.66019999999996,0.581599999999982,#f7f4f9,0.05,0.0009581720670108567,
50.66019999999996,0.6315999999999821,#f7f4f9,0.05,0.000835356265884214,
50.66019999999996,0.6815999999999821,#f7f4f9,0.05,0.0006967396545577327,
50.66019999999996,0.7315999999999822,#f7f4f9,0.05,0.0005209787342308039,
50.66019999999996,0.7815999999999822,#f7f4f9,0.05,0.0003624752806527038,
50.66019999999996,0.8315999999999822,#f7f4f9,0.05,0.00029756020196734404,
50.66019999999996,0.8815999999999823,#f7f4f9,0.05,0.00030192135649048115,
50.66019999999996,0.9315999999999823,#f7f4f9,0.05,0.00029937081574602165,
50.66019999999996,0.9815999999999824,#f7f4f9,0.05,0.0003056808575054156,
50.66019999999996,1.0315999999999823,#f7f4f9,0.05,0.0003112877759108375,
50.66019999999996,1.0815999999999824,#f7f4f9,0.05,0.00031159539335978383,
50.66019999999996,1.1315999999999824,#f7f4f9,0.05,0.0003159346384110187,
50.66019999999996,1.1815999999999824,#f7f4f9,0.05,0.0003115967967527206,
50.66019999999996,1.2315999999999825,#f7f4f9,0.05,0.00029912302340628894,
50.66019999999996,1.2815999999999825,#f7f4f9,0.05,0.00034538991770471114,
50.66019999999996,1.3315999999999826,#f7f4f9,0.05,0.0006248894912193326,
50.66019999999996,1.3815999999999826,#f7f4f9,0.05,0.0009002453793414666,
50.66019999999996,1.4315999999999827,#f7f4f9,0.05,0.0012212833354512064,
50.66019999999996,1.4815999999999827,#f7f4f9,0.05,0.0015362047349048254,
50.66019999999996,1.5315999999999828,#f7f4f9,0.05,0.0017704436199583028,
50.66019999999996,1.5815999999999828,#f7f4f9,0.05,0.0018510638448594576,
50.66019999999996,1.6315999999999828,#f7f4f9,0.05,0.0017504411544976915,
50.71019999999996,-7.5684,#f7f4f9,0.05,0.000004143947835776715,
50.71019999999996,-7.5184,#f7f4f9,0.05,0.0000059173500019246335,
50.71019999999996,-7.4684,#f7f4f9,0.05,0.000006970198089974257,
50.71019999999996,-7.4184,#f7f4f9,0.05,0.000007505571761928412,
50.71019999999996,-7.3684,#f7f4f9,0.05,0.000007395615592424221,
50.71019999999996,-7.3184000000000005,#f7f4f9,0.05,0.000008685907855124894,
50.71019999999996,-7.268400000000001,#f7f4f9,0.05,0.000009562583779740371,
50.71019999999996,-7.218400000000001,#f7f4f9,0.05,0.000009077879805465287,
50.71019999999996,-7.168400000000001,#f7f4f9,0.05,0.000009379717475147037,
50.71019999999996,-7.118400000000001,#f7f4f9,0.05,0.00000965197823840922,
50.71019999999996,-7.068400000000001,#f7f4f9,0.05,0.000010199715925580894,
50.71019999999996,-7.0184000000000015,#f7f4f9,0.05,0.000010521858817345769,
50.71019999999996,-6.968400000000002,#f7f4f9,0.05,0.000010330546553716682,
50.71019999999996,-6.918400000000002,#f7f4f9,0.05,0.000010857059901935376,
50.71019999999996,-6.868400000000002,#f7f4f9,0.05,0.000010017760165308054,
50.71019999999996,-6.818400000000002,#f7f4f9,0.05,0.00000894768589688027,
50.71019999999996,-6.768400000000002,#f7f4f9,0.05,0.000009024724825531908,
50.71019999999996,-6.718400000000003,#f7f4f9,0.05,0.000008500753233891562,
50.71019999999996,-6.668400000000003,#f7f4f9,0.05,0.000006970771037736991,
50.71019999999996,-6.618400000000003,#f7f4f9,0.05,0.000006876810681514348,
50.71019999999996,-6.568400000000003,#f7f4f9,0.05,0.000012842478168436199,
50.71019999999996,-6.518400000000003,#f7f4f9,0.05,0.00002609623253627516,
50.71019999999996,-6.4684000000000035,#f7f4f9,0.05,0.000040774505428606316,
50.71019999999996,-6.418400000000004,#f7f4f9,0.05,0.000057338366905937895,
50.71019999999996,-6.368400000000004,#f7f4f9,0.05,0.00007225621491352837,
50.71019999999996,-6.318400000000004,#f7f4f9,0.05,0.0000888248746549902,
50.71019999999996,-6.268400000000004,#f7f4f9,0.05,0.00010233170461328832,
50.71019999999996,-6.218400000000004,#f7f4f9,0.05,0.00010678895582083662,
50.71019999999996,-6.1684000000000045,#f7f4f9,0.05,0.00010879261885264949,
50.71019999999996,-6.118400000000005,#f7f4f9,0.05,0.00010858412808023814,
50.71019999999996,-6.068400000000005,#f7f4f9,0.05,0.00010982033080011765,
50.71019999999996,-6.018400000000005,#f7f4f9,0.05,0.00010996968220225334,
50.71019999999996,-5.968400000000005,#f7f4f9,0.05,0.00011600293766439036,
50.71019999999996,-5.918400000000005,#f7f4f9,0.05,0.0001182412521273817,
50.71019999999996,-5.868400000000006,#f7f4f9,0.05,0.0001257739704261667,
50.71019999999996,-5.818400000000006,#f7f4f9,0.05,0.0001264139156445286,
50.71019999999996,-5.768400000000006,#f7f4f9,0.05,0.0001225202073201387,
50.71019999999996,-5.718400000000006,#f7f4f9,0.05,0.00011860742124078756,
50.71019999999996,-5.668400000000006,#f7f4f9,0.05,0.00011211815638959385,
50.71019999999996,-5.6184000000000065,#f7f4f9,0.05,0.00010902211409421856,
50.71019999999996,-5.568400000000007,#f7f4f9,0.05,0.00010700302864583609,
50.71019999999996,-5.518400000000007,#f7f4f9,0.05,0.00011164622580636709,
50.71019999999996,-5.468400000000007,#f7f4f9,0.05,0.00011646988529258154,
50.71019999999996,-5.418400000000007,#f7f4f9,0.05,0.00012140973272980352,
50.71019999999996,-5.368400000000007,#f7f4f9,0.05,0.00012652203736673422,
50.71019999999996,-5.318400000000008,#f7f4f9,0.05,0.0001328119206264148,
50.71019999999996,-5.268400000000008,#f7f4f9,0.05,0.0001385168940435312,
50.71019999999996,-5.218400000000008,#f7f4f9,0.05,0.00014395284534985487,
50.71019999999996,-5.168400000000008,#f7f4f9,0.05,0.0001545114874467426,
50.71019999999996,-5.118400000000008,#f7f4f9,0.05,0.0001882308684218935,
50.71019999999996,-5.0684000000000085,#f7f4f9,0.05,0.00020082047025872784,
50.71019999999996,-5.018400000000009,#f7f4f9,0.05,0.00021994664083375528,
50.71019999999996,-4.968400000000009,#f7f4f9,0.05,0.0002521904647870533,
50.71019999999996,-4.918400000000009,#f7f4f9,0.05,0.00027350559139579877,
50.71019999999996,-4.868400000000009,#f7f4f9,0.05,0.0002973930559550657,
50.71019999999996,-4.818400000000009,#f7f4f9,0.05,0.00038133571157606354,
50.71019999999996,-4.7684000000000095,#f7f4f9,0.05,0.00042629713340444153,
50.71019999999996,-4.71840000000001,#f7f4f9,0.05,0.0004609809733563573,
50.71019999999996,-4.66840000000001,#f7f4f9,0.05,0.0004765307256803883,
50.71019999999996,-4.61840000000001,#f7f4f9,0.05,0.0004954182508398424,
50.71019999999996,-4.56840000000001,#f7f4f9,0.05,0.0004922742658398156,
50.71019999999996,-4.51840000000001,#f7f4f9,0.05,0.00047459567096651734,
50.71019999999996,-4.468400000000011,#f7f4f9,0.05,0.0004395128000979902,
50.71019999999996,-4.418400000000011,#f7f4f9,0.05,0.000387928513557794,
50.71019999999996,-4.368400000000011,#f7f4f9,0.05,0.00037413817049701846,
50.71019999999996,-4.318400000000011,#f7f4f9,0.05,0.0003755946940040923,
50.71019999999996,-4.268400000000011,#f7f4f9,0.05,0.0003906170984655109,
50.71019999999996,-4.2184000000000115,#f7f4f9,0.05,0.0004262549471121748,
50.71019999999996,-4.168400000000012,#f7f4f9,0.05,0.0004573933319083359,
50.71019999999996,-4.118400000000012,#f7f4f9,0.05,0.0004742379637017412,
50.71019999999996,-4.068400000000012,#f7f4f9,0.05,0.00046757267923260286,
50.71019999999996,-4.018400000000012,#f7f4f9,0.05,0.00046454564438020064,
50.71019999999996,-3.9684000000000124,#f7f4f9,0.05,0.00043266276396532546,
50.71019999999996,-3.9184000000000125,#f7f4f9,0.05,0.00041086926858267266,
50.71019999999996,-3.8684000000000127,#f7f4f9,0.05,0.0004261572336119207,
50.71019999999996,-3.818400000000013,#f7f4f9,0.05,0.0007259373832743658,
50.71019999999996,-3.768400000000013,#f7f4f9,0.05,0.0011756385170603584,
50.71019999999996,-3.7184000000000133,#f7f4f9,0.05,0.001628906510755263,
50.71019999999996,-3.6684000000000134,#f7f4f9,0.05,0.0022096909619217582,
50.71019999999996,-3.6184000000000136,#f7f4f9,0.05,0.00272968940941491,
50.71019999999996,-3.568400000000014,#f7f4f9,0.05,0.0030442913286041922,
50.71019999999996,-3.518400000000014,#f7f4f9,0.05,0.0031515176682006645,
50.71019999999996,-3.468400000000014,#f7f4f9,0.05,0.002971975472819736,
50.71019999999996,-3.4184000000000143,#f7f4f9,0.05,0.002569716015218007,
50.71019999999996,-3.3684000000000145,#f7f4f9,0.05,0.002142312674522714,
50.71019999999996,-3.3184000000000147,#f7f4f9,0.05,0.0017429683724335067,
50.71019999999996,-3.268400000000015,#f7f4f9,0.05,0.0012615874667177482,
50.71019999999996,-3.218400000000015,#f7f4f9,0.05,0.001003951365083824,
50.71019999999996,-3.168400000000015,#f7f4f9,0.05,0.0009149630638462144,
50.71019999999996,-3.1184000000000154,#f7f4f9,0.05,0.0008252073796838417,
50.71019999999996,-3.0684000000000156,#f7f4f9,0.05,0.0007641837069500268,
50.71019999999996,-3.0184000000000157,#f7f4f9,0.05,0.0007098068175129178,
50.71019999999996,-2.968400000000016,#f7f4f9,0.05,0.0006012148769722249,
50.71019999999996,-2.918400000000016,#f7f4f9,0.05,0.0005726963480948737,
50.71019999999996,-2.8684000000000163,#f7f4f9,0.05,0.0006088744803800724,
50.71019999999996,-2.8184000000000164,#f7f4f9,0.05,0.0006427459430485006,
50.71019999999996,-2.7684000000000166,#f7f4f9,0.05,0.0006681137288332058,
50.71019999999996,-2.718400000000017,#f7f4f9,0.05,0.0007398245208456424,
50.71019999999996,-2.668400000000017,#f7f4f9,0.05,0.0007982632599133872,
50.71019999999996,-2.618400000000017,#f7f4f9,0.05,0.0008508270264764483,
50.71019999999996,-2.5684000000000173,#f7f4f9,0.05,0.0008648548413658446,
50.71019999999996,-2.5184000000000175,#f7f4f9,0.05,0.0008731230262794603,
50.71019999999996,-2.4684000000000177,#f7f4f9,0.05,0.0007833951905629774,
50.71019999999996,-2.418400000000018,#f7f4f9,0.05,0.0007119524612865977,
50.71019999999996,-2.368400000000018,#f7f4f9,0.05,0.0006448779366017277,
50.71019999999996,-2.3184000000000182,#f7f4f9,0.05,0.0005977951460178313,
50.71019999999996,-2.2684000000000184,#f7f4f9,0.05,0.0007856863476566857,
50.71019999999996,-2.2184000000000186,#f7f4f9,0.05,0.0011880385574522796,
50.71019999999996,-2.1684000000000188,#f7f4f9,0.05,0.0019364650190726008,
50.71019999999996,-2.118400000000019,#f7f4f9,0.05,0.0028836431947977404,
50.71019999999996,-2.068400000000019,#f7f4f9,0.05,0.003982639693906232,
50.71019999999996,-2.0184000000000193,#f7f4f9,0.05,0.004950211138146108,
50.71019999999996,-1.9684000000000192,#f7f4f9,0.05,0.005662825743815034,
50.71019999999996,-1.9184000000000192,#f7f4f9,0.05,0.005972686076611366,
50.71019999999996,-1.8684000000000192,#f7f4f9,0.05,0.005856473638806731,
50.71019999999996,-1.8184000000000191,#f7f4f9,0.05,0.0054099164861955195,
50.71019999999996,-1.768400000000019,#f7f4f9,0.05,0.004675205699399622,
50.71019999999996,-1.718400000000019,#f7f4f9,0.05,0.0038339741715717433,
50.71019999999996,-1.668400000000019,#f7f4f9,0.05,0.003391733671562355,
50.71019999999996,-1.618400000000019,#f7f4f9,0.05,0.0033241997724091647,
50.71019999999996,-1.568400000000019,#f7f4f9,0.05,0.0037534047998677186,
50.71019999999996,-1.5184000000000188,#f7f4f9,0.05,0.004243730881552045,
50.71019999999996,-1.4684000000000188,#f7f4f9,0.05,0.0048246059706463715,
50.71019999999996,-1.4184000000000188,#f7f4f9,0.05,0.00542642926366673,
50.71019999999996,-1.3684000000000187,#f7f4f9,0.05,0.006045964175824092,
50.71019999999996,-1.3184000000000187,#f7f4f9,0.05,0.006603119467124152,
50.71019999999996,-1.2684000000000186,#f7f4f9,0.05,0.006846343004340687,
50.71019999999996,-1.2184000000000186,#f7f4f9,0.05,0.00697548122644225,
50.71019999999996,-1.1684000000000185,#f7f4f9,0.05,0.006903531022868852,
50.71019999999996,-1.1184000000000185,#f7f4f9,0.05,0.006655206704220125,
50.71019999999996,-1.0684000000000184,#f7f4f9,0.05,0.006272638429646017,
50.71019999999996,-1.0184000000000184,#f7f4f9,0.05,0.00555335693083801,
50.71019999999996,-0.9684000000000184,#f7f4f9,0.05,0.004737224918820817,
50.71019999999996,-0.9184000000000183,#f7f4f9,0.05,0.0038644543269090274,
50.71019999999996,-0.8684000000000183,#f7f4f9,0.05,0.0030594040140126027,
50.71019999999996,-0.8184000000000182,#f7f4f9,0.05,0.0024453425735521477,
50.71019999999996,-0.7684000000000182,#f7f4f9,0.05,0.0020692065670619704,
50.71019999999996,-0.7184000000000181,#f7f4f9,0.05,0.002005978885726848,
50.71019999999996,-0.6684000000000181,#f7f4f9,0.05,0.002086794839739784,
50.71019999999996,-0.618400000000018,#f7f4f9,0.05,0.00224331943542468,
50.71019999999996,-0.568400000000018,#f7f4f9,0.05,0.002340462798795671,
50.71019999999996,-0.518400000000018,#f7f4f9,0.05,0.0024597037013855505,
50.71019999999996,-0.46840000000001797,#f7f4f9,0.05,0.002828988986927618,
50.71019999999996,-0.418400000000018,#f7f4f9,0.05,0.003875252614789602,
50.71019999999996,-0.368400000000018,#f7f4f9,0.05,0.00528916477686864,
50.71019999999996,-0.318400000000018,#f7f4f9,0.05,0.0064899729869317135,
50.71019999999996,-0.268400000000018,#00d0e5,0.05,0.007543050046754467,
50.71019999999996,-0.21840000000001802,#00d0e5,0.05,0.008300588522577127,
50.71019999999996,-0.16840000000001804,#00d0e5,0.05,0.008444348221342029,
50.71019999999996,-0.11840000000001803,#00d0e5,0.05,0.00791398274978362,
50.71019999999996,-0.06840000000001803,#f7f4f9,0.05,0.006874242467561191,
50.71019999999996,-0.018400000000018027,#f7f4f9,0.05,0.005676274379389196,
50.71019999999996,0.031599999999981976,#f7f4f9,0.05,0.0043205500679695,
50.71019999999996,0.08159999999998198,#f7f4f9,0.05,0.00315535802676118,
50.71019999999996,0.13159999999998198,#f7f4f9,0.05,0.0020811011436068583,
50.71019999999996,0.181599999999982,#f7f4f9,0.05,0.0018294954863170537,
50.71019999999996,0.231599999999982,#f7f4f9,0.05,0.0018376639298980767,
50.71019999999996,0.281599999999982,#f7f4f9,0.05,0.0018804033086051157,
50.71019999999996,0.33159999999998196,#f7f4f9,0.05,0.001964030705053847,
50.71019999999996,0.38159999999998195,#f7f4f9,0.05,0.0019296145367599681,
50.71019999999996,0.43159999999998194,#f7f4f9,0.05,0.0018239289376631197,
50.71019999999996,0.48159999999998193,#f7f4f9,0.05,0.0017153162732043985,
50.71019999999996,0.531599999999982,#f7f4f9,0.05,0.0015369492817865328,
50.71019999999996,0.581599999999982,#f7f4f9,0.05,0.0013388042250971567,
50.71019999999996,0.6315999999999821,#f7f4f9,0.05,0.0011528841470021744,
50.71019999999996,0.6815999999999821,#f7f4f9,0.05,0.0009476566263400465,
50.71019999999996,0.7315999999999822,#f7f4f9,0.05,0.0007431067988058282,
50.71019999999996,0.7815999999999822,#f7f4f9,0.05,0.0005468239241785874,
50.71019999999996,0.8315999999999822,#f7f4f9,0.05,0.00040255494147550694,
50.71019999999996,0.8815999999999823,#f7f4f9,0.05,0.00036193812577788194,
50.71019999999996,0.9315999999999823,#f7f4f9,0.05,0.00034351975834145926,
50.71019999999996,0.9815999999999824,#f7f4f9,0.05,0.00033916718004633393,
50.71019999999996,1.0315999999999823,#f7f4f9,0.05,0.0003416553994208015,
50.71019999999996,1.0815999999999824,#f7f4f9,0.05,0.0003438550416827408,
50.71019999999996,1.1315999999999824,#f7f4f9,0.05,0.00034176266986449955,
50.71019999999996,1.1815999999999824,#f7f4f9,0.05,0.0003434499179090747,
50.71019999999996,1.2315999999999825,#f7f4f9,0.05,0.0003303392794676844,
50.71019999999996,1.2815999999999825,#f7f4f9,0.05,0.000380527550541393,
50.71019999999996,1.3315999999999826,#f7f4f9,0.05,0.000650668065916184,
50.71019999999996,1.3815999999999826,#f7f4f9,0.05,0.0008979022472955422,
50.71019999999996,1.4315999999999827,#f7f4f9,0.05,0.0011987144032390498,
50.71019999999996,1.4815999999999827,#f7f4f9,0.05,0.0015058035153284498,
50.71019999999996,1.5315999999999828,#f7f4f9,0.05,0.0017274276757734833,
50.71019999999996,1.5815999999999828,#f7f4f9,0.05,0.0017986239646194133,
50.71019999999996,1.6315999999999828,#f7f4f9,0.05,0.0016975104399690353,
50.760199999999955,-7.5684,#f7f4f9,0.05,0.000003767164161064032,
50.760199999999955,-7.5184,#f7f4f9,0.05,0.00000483256514781917,
50.760199999999955,-7.4684,#f7f4f9,0.05,0.000005605511858392289,
50.760199999999955,-7.4184,#f7f4f9,0.05,0.000006871736796143401,
50.760199999999955,-7.3684,#f7f4f9,0.05,0.000006784804664376251,
50.760199999999955,-7.3184000000000005,#f7f4f9,0.05,0.000006889851117827646,
50.760199999999955,-7.268400000000001,#f7f4f9,0.05,0.000007030740345108412,
50.760199999999955,-7.218400000000001,#f7f4f9,0.05,0.0000069616449906173315,
50.760199999999955,-7.168400000000001,#f7f4f9,0.05,0.000007772589304850855,
50.760199999999955,-7.118400000000001,#f7f4f9,0.05,0.000007325942698940776,
50.760199999999955,-7.068400000000001,#f7f4f9,0.05,0.000008238198101754318,
50.760199999999955,-7.0184000000000015,#f7f4f9,0.05,0.000008968370298575956,
50.760199999999955,-6.968400000000002,#f7f4f9,0.05,0.000009291555325328056,
50.760199999999955,-6.918400000000002,#f7f4f9,0.05,0.000009474085175431904,
50.760199999999955,-6.868400000000002,#f7f4f9,0.05,0.000008585802503758799,
50.760199999999955,-6.818400000000002,#f7f4f9,0.05,0.000008967480678019978,
50.760199999999955,-6.768400000000002,#f7f4f9,0.05,0.000008759163339908546,
50.760199999999955,-6.718400000000003,#f7f4f9,0.05,0.000008016082548030593,
50.760199999999955,-6.668400000000003,#f7f4f9,0.05,0.000006182006947202612,
50.760199999999955,-6.618400000000003,#f7f4f9,0.05,0.000006060716512043184,
50.760199999999955,-6.568400000000003,#f7f4f9,0.05,0.000013571054189872856,
50.760199999999955,-6.518400000000003,#f7f4f9,0.05,0.000025149946381473096,
50.760199999999955,-6.4684000000000035,#f7f4f9,0.05,0.00003879508667873889,
50.760199999999955,-6.418400000000004,#f7f4f9,0.05,0.00005417406404218577,
50.760199999999955,-6.368400000000004,#f7f4f9,0.05,0.00007000279789568758,
50.760199999999955,-6.318400000000004,#f7f4f9,0.05,0.00008810886976750584,
50.760199999999955,-6.268400000000004,#f7f4f9,0.05,0.00009844712768046044,
50.760199999999955,-6.218400000000004,#f7f4f9,0.05,0.00010703923763005203,
50.760199999999955,-6.1684000000000045,#f7f4f9,0.05,0.00011198111708439354,
50.760199999999955,-6.118400000000005,#f7f4f9,0.05,0.00011477554533972421,
50.760199999999955,-6.068400000000005,#f7f4f9,0.05,0.00011712997962685253,
50.760199999999955,-6.018400000000005,#f7f4f9,0.05,0.0001194536644594603,
50.760199999999955,-5.968400000000005,#f7f4f9,0.05,0.000127571078698613,
50.760199999999955,-5.918400000000005,#f7f4f9,0.05,0.00012822665558309934,
50.760199999999955,-5.868400000000006,#f7f4f9,0.05,0.00013409929802949067,
50.760199999999955,-5.818400000000006,#f7f4f9,0.05,0.0001345090310593258,
50.760199999999955,-5.768400000000006,#f7f4f9,0.05,0.00013077014676429117,
50.760199999999955,-5.718400000000006,#f7f4f9,0.05,0.00012538005791118723,
50.760199999999955,-5.668400000000006,#f7f4f9,0.05,0.00011577844296463534,
50.760199999999955,-5.6184000000000065,#f7f4f9,0.05,0.0001100775528693677,
50.760199999999955,-5.568400000000007,#f7f4f9,0.05,0.00010566230974688277,
50.760199999999955,-5.518400000000007,#f7f4f9,0.05,0.00011014832454171897,
50.760199999999955,-5.468400000000007,#f7f4f9,0.05,0.00011739576849078823,
50.760199999999955,-5.418400000000007,#f7f4f9,0.05,0.00012646032922141617,
50.760199999999955,-5.368400000000007,#f7f4f9,0.05,0.00013168978971010814,
50.760199999999955,-5.318400000000008,#f7f4f9,0.05,0.00014202948546097126,
50.760199999999955,-5.268400000000008,#f7f4f9,0.05,0.0001492792108425276,
50.760199999999955,-5.218400000000008,#f7f4f9,0.05,0.00014908746809484525,
50.760199999999955,-5.168400000000008,#f7f4f9,0.05,0.00014922293357066564,
50.760199999999955,-5.118400000000008,#f7f4f9,0.05,0.00015374881501341905,
50.760199999999955,-5.0684000000000085,#f7f4f9,0.05,0.00016780214292751205,
50.760199999999955,-5.018400000000009,#f7f4f9,0.05,0.0001739004568296762,
50.760199999999955,-4.968400000000009,#f7f4f9,0.05,0.00020029816029927696,
50.760199999999955,-4.918400000000009,#f7f4f9,0.05,0.00023340197786866638,
50.760199999999955,-4.868400000000009,#f7f4f9,0.05,0.00025813048057910144,
50.760199999999955,-4.818400000000009,#f7f4f9,0.05,0.00033149454414207113,
50.760199999999955,-4.7684000000000095,#f7f4f9,0.05,0.0003680557358035662,
50.760199999999955,-4.71840000000001,#f7f4f9,0.05,0.00041725189097753854,
50.760199999999955,-4.66840000000001,#f7f4f9,0.05,0.0004617204206581072,
50.760199999999955,-4.61840000000001,#f7f4f9,0.05,0.0004887587588379112,
50.760199999999955,-4.56840000000001,#f7f4f9,0.05,0.0004948810870481476,
50.760199999999955,-4.51840000000001,#f7f4f9,0.05,0.0004748406270630258,
50.760199999999955,-4.468400000000011,#f7f4f9,0.05,0.00043988638400064276,
50.760199999999955,-4.418400000000011,#f7f4f9,0.05,0.00038793513742793124,
50.760199999999955,-4.368400000000011,#f7f4f9,0.05,0.0003898185724602885,
50.760199999999955,-4.318400000000011,#f7f4f9,0.05,0.00038707913273686243,
50.760199999999955,-4.268400000000011,#f7f4f9,0.05,0.0004032503429268846,
50.760199999999955,-4.2184000000000115,#f7f4f9,0.05,0.0004497371892928013,
50.760199999999955,-4.168400000000012,#f7f4f9,0.05,0.0004769819665523137,
50.760199999999955,-4.118400000000012,#f7f4f9,0.05,0.0004917160699297408,
50.760199999999955,-4.068400000000012,#f7f4f9,0.05,0.00047762191984392674,
50.760199999999955,-4.018400000000012,#f7f4f9,0.05,0.00046204941576403303,
50.760199999999955,-3.9684000000000124,#f7f4f9,0.05,0.0004487558486673909,
50.760199999999955,-3.9184000000000125,#f7f4f9,0.05,0.00041793903175004144,
50.760199999999955,-3.8684000000000127,#f7f4f9,0.05,0.00040772804613194163,
50.760199999999955,-3.818400000000013,#f7f4f9,0.05,0.0006337963720414654,
50.760199999999955,-3.768400000000013,#f7f4f9,0.05,0.0010077731039584946,
50.760199999999955,-3.7184000000000133,#f7f4f9,0.05,0.0014084434621243886,
50.760199999999955,-3.6684000000000134,#f7f4f9,0.05,0.0018803991038531672,
50.760199999999955,-3.6184000000000136,#f7f4f9,0.05,0.0023432169338624223,
50.760199999999955,-3.568400000000014,#f7f4f9,0.05,0.002636468134320628,
50.760199999999955,-3.518400000000014,#f7f4f9,0.05,0.002734423865531236,
50.760199999999955,-3.468400000000014,#f7f4f9,0.05,0.0025968647168156207,
50.760199999999955,-3.4184000000000143,#f7f4f9,0.05,0.0023203720927325324,
50.760199999999955,-3.3684000000000145,#f7f4f9,0.05,0.0019858432840395746,
50.760199999999955,-3.3184000000000147,#f7f4f9,0.05,0.0016644912561989027,
50.760199999999955,-3.268400000000015,#f7f4f9,0.05,0.0013331524976133188,
50.760199999999955,-3.218400000000015,#f7f4f9,0.05,0.0011434839015324067,
50.760199999999955,-3.168400000000015,#f7f4f9,0.05,0.0010850649702063954,
50.760199999999955,-3.1184000000000154,#f7f4f9,0.05,0.0010169608128642684,
50.760199999999955,-3.0684000000000156,#f7f4f9,0.05,0.0009882024277432593,
50.760199999999955,-3.0184000000000157,#f7f4f9,0.05,0.0009258894407138824,
50.760199999999955,-2.968400000000016,#f7f4f9,0.05,0.0007830961721819828,
50.760199999999955,-2.918400000000016,#f7f4f9,0.05,0.0007066716745068871,
50.760199999999955,-2.8684000000000163,#f7f4f9,0.05,0.0007384912975743987,
50.760199999999955,-2.8184000000000164,#f7f4f9,0.05,0.0007579609403274474,
50.760199999999955,-2.7684000000000166,#f7f4f9,0.05,0.0007972469367398241,
50.760199999999955,-2.718400000000017,#f7f4f9,0.05,0.0008473105818592137,
50.760199999999955,-2.668400000000017,#f7f4f9,0.05,0.0008857451335725964,
50.760199999999955,-2.618400000000017,#f7f4f9,0.05,0.0009158032971921752,
50.760199999999955,-2.5684000000000173,#f7f4f9,0.05,0.000923282659126241,
50.760199999999955,-2.5184000000000175,#f7f4f9,0.05,0.0008741307563117798,
50.760199999999955,-2.4684000000000177,#f7f4f9,0.05,0.0007975790916894988,
50.760199999999955,-2.418400000000018,#f7f4f9,0.05,0.0006966463600102671,
50.760199999999955,-2.368400000000018,#f7f4f9,0.05,0.0006257488890631513,
50.760199999999955,-2.3184000000000182,#f7f4f9,0.05,0.0005914349992786629,
50.760199999999955,-2.2684000000000184,#f7f4f9,0.05,0.0007481633595100473,
50.760199999999955,-2.2184000000000186,#f7f4f9,0.05,0.0011168270023588873,
50.760199999999955,-2.1684000000000188,#f7f4f9,0.05,0.0018549615668620233,
50.760199999999955,-2.118400000000019,#f7f4f9,0.05,0.0027602047176212377,
50.760199999999955,-2.068400000000019,#f7f4f9,0.05,0.003828988314310546,
50.760199999999955,-2.0184000000000193,#f7f4f9,0.05,0.004747681724154797,
50.760199999999955,-1.9684000000000192,#f7f4f9,0.05,0.005454468990272546,
50.760199999999955,-1.9184000000000192,#f7f4f9,0.05,0.005791506782526565,
50.760199999999955,-1.8684000000000192,#f7f4f9,0.05,0.005722616562839814,
50.760199999999955,-1.8184000000000191,#f7f4f9,0.05,0.005333550712946266,
50.760199999999955,-1.768400000000019,#f7f4f9,0.05,0.004646703571932705,
50.760199999999955,-1.718400000000019,#f7f4f9,0.05,0.004023164184208738,
50.760199999999955,-1.668400000000019,#f7f4f9,0.05,0.003894719364168769,
50.760199999999955,-1.618400000000019,#f7f4f9,0.05,0.0041003934382559505,
50.760199999999955,-1.568400000000019,#f7f4f9,0.05,0.004787494860714656,
50.760199999999955,-1.5184000000000188,#f7f4f9,0.05,0.005432228179402253,
50.760199999999955,-1.4684000000000188,#f7f4f9,0.05,0.006185003118088643,
50.760199999999955,-1.4184000000000188,#f7f4f9,0.05,0.006980533267656459,
50.760199999999955,-1.3684000000000187,#00d0e5,0.05,0.007649860809904785,
50.760199999999955,-1.3184000000000187,#00d0e5,0.05,0.008168088127738213,
50.760199999999955,-1.2684000000000186,#00d0e5,0.05,0.008336257377114782,
50.760199999999955,-1.2184000000000186,#00d0e5,0.05,0.008260059591563361,
50.760199999999955,-1.1684000000000185,#00d0e5,0.05,0.008016095496723226,
50.760199999999955,-1.1184000000000185,#00d0e5,0.05,0.007597107773352404,
50.760199999999955,-1.0684000000000184,#f7f4f9,0.05,0.007101731109126514,
50.760199999999955,-1.0184000000000184,#f7f4f9,0.05,0.006294998225479024,
50.760199999999955,-0.9684000000000184,#f7f4f9,0.05,0.005414390435431815,
50.760199999999955,-0.9184000000000183,#f7f4f9,0.05,0.0044558143981685335,
