x,y,color,delta,value,
30.28709999999999,136.13000000000045,#f7f4f9,0.09,0.000017863877570176333,
30.28709999999999,136.22000000000045,#f7f4f9,0.09,0.000017107010522332308,
30.28709999999999,136.31000000000046,#f7f4f9,0.09,0.000005668110335073371,
30.28709999999999,136.40000000000046,#f7f4f9,0.09,0.000005378376980382472,
30.28709999999999,136.49000000000046,#f7f4f9,0.09,0,
30.28709999999999,136.58000000000047,#f7f4f9,0.09,0,
30.28709999999999,136.67000000000047,#f7f4f9,0.09,0,
30.28709999999999,136.76000000000047,#f7f4f9,0.09,0,
30.28709999999999,136.85000000000048,#f7f4f9,0.09,0,
30.28709999999999,136.94000000000048,#f7f4f9,0.09,0,
30.28709999999999,137.03000000000048,#f7f4f9,0.09,0,
30.28709999999999,137.1200000000005,#f7f4f9,0.09,0,
30.28709999999999,137.2100000000005,#f7f4f9,0.09,0,
30.28709999999999,137.3000000000005,#f7f4f9,0.09,0,
30.28709999999999,137.3900000000005,#f7f4f9,0.09,0,
30.28709999999999,137.4800000000005,#f7f4f9,0.09,0,
30.28709999999999,137.5700000000005,#f7f4f9,0.09,0.000005369624143409611,
30.28709999999999,137.6600000000005,#f7f4f9,0.09,0.0000058362662258780065,
30.28709999999999,137.7500000000005,#f7f4f9,0.09,0.000006169678953181833,
30.28709999999999,137.84000000000052,#f7f4f9,0.09,0.000006343461394988877,
30.28709999999999,137.93000000000052,#f7f4f9,0.09,0.000006343461394987903,
30.28709999999999,138.02000000000052,#f7f4f9,0.09,0.000006169678953178991,
30.28709999999999,138.11000000000053,#f7f4f9,0.09,0.000005836266225873527,
30.28709999999999,138.20000000000053,#f7f4f9,0.09,0.00000536962414340384,
30.28709999999999,138.29000000000053,#f7f4f9,0.09,0,
30.28709999999999,138.38000000000054,#f7f4f9,0.09,0,
30.28709999999999,138.47000000000054,#f7f4f9,0.09,0,
30.28709999999999,138.56000000000054,#f7f4f9,0.09,0,
30.28709999999999,138.65000000000055,#f7f4f9,0.09,0.00000572797155413111,
30.28709999999999,138.74000000000055,#f7f4f9,0.09,0.00000611152466677935,
30.28709999999999,138.83000000000055,#f7f4f9,0.09,0.000006342121382430819,
30.28709999999999,138.92000000000056,#f7f4f9,0.09,0.000012052367817970742,
30.28709999999999,139.01000000000056,#f7f4f9,0.09,0.000012239352501758466,
30.28709999999999,139.10000000000056,#f7f4f9,0.09,0.000017482013234155237,
30.28709999999999,139.19000000000057,#f7f4f9,0.09,0.00001711850040828618,
30.28709999999999,139.28000000000057,#f7f4f9,0.09,0.00001129547291002614,
30.28709999999999,139.37000000000057,#f7f4f9,0.09,0.000011151048290896481,
30.28709999999999,139.46000000000058,#f7f4f9,0.09,0.000006034449684851643,
30.28709999999999,139.55000000000058,#f7f4f9,0.09,0.000017165069826708518,
30.28709999999999,139.64000000000058,#f7f4f9,0.09,0.00003952658003599702,
30.28709999999999,139.7300000000006,#f7f4f9,0.09,0.000041604518661525394,
30.28709999999999,139.8200000000006,#f7f4f9,0.09,0.0000481493305631685,
30.28709999999999,139.9100000000006,#f7f4f9,0.09,0.00005446318634236408,
30.28709999999999,140.0000000000006,#f7f4f9,0.09,0.00005444929383643252,
30.28709999999999,140.0900000000006,#f7f4f9,0.09,0.00005370756980053576,
30.28709999999999,140.1800000000006,#f7f4f9,0.09,0.000047017552631194726,
30.28709999999999,140.2700000000006,#f7f4f9,0.09,0.00004014540055382523,
30.28709999999999,140.3600000000006,#f7f4f9,0.09,0.0000283109626730445,
30.28709999999999,140.4500000000006,#f7f4f9,0.09,0.00001737845200043171,
30.28709999999999,140.54000000000062,#f7f4f9,0.09,0.00001769235709492664,
30.28709999999999,140.63000000000062,#f7f4f9,0.09,0.00002311118275291699,
30.28709999999999,140.72000000000062,#f7f4f9,0.09,0.000028519704775033675,
30.28709999999999,140.81000000000063,#f7f4f9,0.09,0.00002307345124930577,
30.28709999999999,140.90000000000063,#f7f4f9,0.09,0.000022890561074071965,
30.28709999999999,140.99000000000063,#f7f4f9,0.09,0.000022399705545133256,
30.28709999999999,141.08000000000064,#f7f4f9,0.09,0.000021656535056147982,
30.28709999999999,141.17000000000064,#f7f4f9,0.09,0.000011072852236439878,
30.28709999999999,141.26000000000064,#f7f4f9,0.09,0.000011493347887680555,
30.28709999999999,141.35000000000065,#f7f4f9,0.09,0.00002236810801161035,
30.28709999999999,141.44000000000065,#f7f4f9,0.09,0.00002295279856664137,
30.28709999999999,141.53000000000065,#f7f4f9,0.09,0.000017837995323443015,
30.28709999999999,141.62000000000066,#f7f4f9,0.09,0.000028464684492029044,
30.28709999999999,141.71000000000066,#f7f4f9,0.09,0.000028929700041935,
30.28709999999999,141.80000000000067,#f7f4f9,0.09,0.00002896496894885248,
30.28709999999999,141.89000000000067,#f7f4f9,0.09,0.000023188281475840458,
30.28709999999999,141.98000000000067,#f7f4f9,0.09,0.00001711850488910015,
30.28709999999999,142.07000000000068,#f7f4f9,0.09,0.000006321579908498368,
30.28709999999999,142.16000000000068,#f7f4f9,0.09,0.000006016985860979279,
30.28709999999999,142.25000000000068,#f7f4f9,0.09,0.000005570172107990905,
30.28709999999999,142.34000000000069,#f7f4f9,0.09,0,
30.28709999999999,142.4300000000007,#f7f4f9,0.09,0,
30.28709999999999,142.5200000000007,#f7f4f9,0.09,0,
30.28709999999999,142.6100000000007,#f7f4f9,0.09,0,
30.28709999999999,142.7000000000007,#f7f4f9,0.09,0,
30.28709999999999,142.7900000000007,#f7f4f9,0.09,0,
30.28709999999999,142.8800000000007,#f7f4f9,0.09,0,
30.28709999999999,142.9700000000007,#f7f4f9,0.09,0,
30.28709999999999,143.0600000000007,#f7f4f9,0.09,0,
30.28709999999999,143.15000000000072,#f7f4f9,0.09,0,
30.28709999999999,143.24000000000072,#f7f4f9,0.09,0,
30.28709999999999,143.33000000000072,#f7f4f9,0.09,0,
30.28709999999999,143.42000000000073,#f7f4f9,0.09,0,
30.28709999999999,143.51000000000073,#f7f4f9,0.09,0,
30.28709999999999,143.60000000000073,#f7f4f9,0.09,0.000005498165163429424,
30.28709999999999,143.69000000000074,#f7f4f9,0.09,0.000005902654023458209,
30.28709999999999,143.78000000000074,#f7f4f9,0.09,0.000006163297611144993,
30.28709999999999,143.87000000000074,#f7f4f9,0.09,0.000006259147912035608,
30.28709999999999,143.96000000000075,#f7f4f9,0.09,0.000006182349520604177,
30.28709999999999,144.05000000000075,#f7f4f9,0.09,0.0000059392028483607115,
30.28709999999999,144.14000000000075,#f7f4f9,0.09,0.000005549310518765757,
30.28709999999999,144.23000000000076,#f7f4f9,0.09,0,
30.28709999999999,144.32000000000076,#f7f4f9,0.09,0,
30.28709999999999,144.41000000000076,#f7f4f9,0.09,0,
30.28709999999999,144.50000000000077,#f7f4f9,0.09,0,
30.28709999999999,144.59000000000077,#f7f4f9,0.09,0,
30.28709999999999,144.68000000000077,#f7f4f9,0.09,0,
30.28709999999999,144.77000000000078,#f7f4f9,0.09,0,
30.28709999999999,144.86000000000078,#f7f4f9,0.09,0,
30.28709999999999,144.95000000000078,#f7f4f9,0.09,0.000005364068464122558,
30.28709999999999,145.0400000000008,#f7f4f9,0.09,0.000005830227735562557,
30.28709999999999,145.1300000000008,#f7f4f9,0.09,0.000006163295497532365,
30.28709999999999,145.2200000000008,#f7f4f9,0.09,0.00000633689813541091,
30.28709999999999,145.3100000000008,#f7f4f9,0.09,0.000006336898135409382,
30.28709999999999,145.4000000000008,#f7f4f9,0.09,0.000006163295497527905,
30.28709999999999,145.4900000000008,#f7f4f9,0.09,0.000005830227735555525,
30.37709999999999,124.16,#f7f4f9,0.09,0.000012194293501338578,
30.37709999999999,124.25,#f7f4f9,0.09,0.000012154573466655899,
30.37709999999999,124.34,#f7f4f9,0.09,0.000011789369998462358,
30.37709999999999,124.43,#f7f4f9,0.09,0.0000062118997180372515,
30.37709999999999,124.52000000000001,#f7f4f9,0.09,0.0000058220471685958414,
30.37709999999999,124.61000000000001,#f7f4f9,0.09,0.000005307173279763997,
30.37709999999999,124.70000000000002,#f7f4f9,0.09,0,
30.37709999999999,124.79000000000002,#f7f4f9,0.09,0,
30.37709999999999,124.88000000000002,#f7f4f9,0.09,0,
30.37709999999999,124.97000000000003,#f7f4f9,0.09,0,
30.37709999999999,125.06000000000003,#f7f4f9,0.09,0,
30.37709999999999,125.15000000000003,#f7f4f9,0.09,0,
30.37709999999999,125.24000000000004,#f7f4f9,0.09,0,
30.37709999999999,125.33000000000004,#f7f4f9,0.09,0,
30.37709999999999,125.42000000000004,#f7f4f9,0.09,0,
30.37709999999999,125.51000000000005,#f7f4f9,0.09,0,
30.37709999999999,125.60000000000005,#f7f4f9,0.09,0,
30.37709999999999,125.69000000000005,#f7f4f9,0.09,0,
30.37709999999999,125.78000000000006,#f7f4f9,0.09,0,
30.37709999999999,125.87000000000006,#f7f4f9,0.09,0,
30.37709999999999,125.96000000000006,#f7f4f9,0.09,0,
30.37709999999999,126.05000000000007,#f7f4f9,0.09,0,
30.37709999999999,126.14000000000007,#f7f4f9,0.09,0,
30.37709999999999,126.23000000000008,#f7f4f9,0.09,0,
30.37709999999999,126.32000000000008,#f7f4f9,0.09,0,
30.37709999999999,126.41000000000008,#f7f4f9,0.09,0,
30.37709999999999,126.50000000000009,#f7f4f9,0.09,0,
30.37709999999999,126.59000000000009,#f7f4f9,0.09,0,
30.37709999999999,126.68000000000009,#f7f4f9,0.09,0,
30.37709999999999,126.7700000000001,#f7f4f9,0.09,0,
30.37709999999999,126.8600000000001,#f7f4f9,0.09,0,
30.37709999999999,126.9500000000001,#f7f4f9,0.09,0,
30.37709999999999,127.0400000000001,#f7f4f9,0.09,0,
30.37709999999999,127.13000000000011,#f7f4f9,0.09,0,
30.37709999999999,127.22000000000011,#f7f4f9,0.09,0,
30.37709999999999,127.31000000000012,#f7f4f9,0.09,0,
30.37709999999999,127.40000000000012,#f7f4f9,0.09,0,
30.37709999999999,127.49000000000012,#f7f4f9,0.09,0,
30.37709999999999,127.58000000000013,#f7f4f9,0.09,0,
30.37709999999999,127.67000000000013,#f7f4f9,0.09,0,
30.37709999999999,127.76000000000013,#f7f4f9,0.09,0,
30.37709999999999,127.85000000000014,#f7f4f9,0.09,0,
30.37709999999999,127.94000000000014,#f7f4f9,0.09,0,
30.37709999999999,128.03000000000014,#f7f4f9,0.09,0,
30.37709999999999,128.12000000000015,#f7f4f9,0.09,0,
30.37709999999999,128.21000000000015,#f7f4f9,0.09,0,
30.37709999999999,128.30000000000015,#f7f4f9,0.09,0,
30.37709999999999,128.39000000000016,#f7f4f9,0.09,0,
30.37709999999999,128.48000000000016,#f7f4f9,0.09,0.000005368414456965176,
30.37709999999999,128.57000000000016,#f7f4f9,0.09,0.0000055881934649823474,
30.37709999999999,128.66000000000017,#f7f4f9,0.09,0.000005657611130172284,
30.37709999999999,128.75000000000017,#f7f4f9,0.09,0.0000055709725434540915,
30.37709999999999,128.84000000000017,#f7f4f9,0.09,0.00000533537816488409,
30.37709999999999,128.93000000000018,#f7f4f9,0.09,0,
30.37709999999999,129.02000000000018,#f7f4f9,0.09,0,
30.37709999999999,129.11000000000018,#f7f4f9,0.09,0,
30.37709999999999,129.2000000000002,#f7f4f9,0.09,0,
30.37709999999999,129.2900000000002,#f7f4f9,0.09,0.000005386580921464806,
30.37709999999999,129.3800000000002,#f7f4f9,0.09,0.000005487261772878866,
30.37709999999999,129.4700000000002,#f7f4f9,0.09,0.000005436688291310013,
30.37709999999999,129.5600000000002,#f7f4f9,0.09,0.000005493680878747803,
30.37709999999999,129.6500000000002,#f7f4f9,0.09,0.000011049223257253576,
30.37709999999999,129.7400000000002,#f7f4f9,0.09,0.000011616948084869061,
30.37709999999999,129.8300000000002,#f7f4f9,0.09,0.000011891718174443506,
30.37709999999999,129.92000000000021,#f7f4f9,0.09,0.000022722798929493234,
30.37709999999999,130.01000000000022,#f7f4f9,0.09,0.00002901693058119951,
30.37709999999999,130.10000000000022,#f7f4f9,0.09,0.00005726529505034801,
30.37709999999999,130.19000000000023,#f7f4f9,0.09,0.00006017221935523053,
30.37709999999999,130.28000000000023,#f7f4f9,0.09,0.00007274878966918188,
30.37709999999999,130.37000000000023,#f7f4f9,0.09,0.00007443835465028015,
30.37709999999999,130.46000000000024,#f7f4f9,0.09,0.000074260483806251,
30.37709999999999,130.55000000000024,#f7f4f9,0.09,0.00006693561376308924,
30.37709999999999,130.64000000000024,#f7f4f9,0.09,0.00006407639708436581,
30.37709999999999,130.73000000000025,#f7f4f9,0.09,0.0000910322559630088,
30.37709999999999,130.82000000000025,#f7f4f9,0.09,0.00007652309587989684,
30.37709999999999,130.91000000000025,#f7f4f9,0.09,0.00006602114954206726,
30.37709999999999,131.00000000000026,#f7f4f9,0.09,0.000060324660035405306,
30.37709999999999,131.09000000000026,#f7f4f9,0.09,0.000059057853487826346,
30.37709999999999,131.18000000000026,#f7f4f9,0.09,0.00005626642408350233,
30.37709999999999,131.27000000000027,#f7f4f9,0.09,0.000011027338193127379,
30.37709999999999,131.36000000000027,#f7f4f9,0.09,0.00001099751807927692,
30.37709999999999,131.45000000000027,#f7f4f9,0.09,0.000011452978096334851,
30.37709999999999,131.54000000000028,#f7f4f9,0.09,0.000012012588371629896,
30.37709999999999,131.63000000000028,#f7f4f9,0.09,0.000017609957128674355,
30.37709999999999,131.72000000000028,#f7f4f9,0.09,0.00001750231111151838,
30.37709999999999,131.8100000000003,#f7f4f9,0.09,0.000011746574637316525,
30.37709999999999,131.9000000000003,#f7f4f9,0.09,0.000005807928779574043,
30.37709999999999,131.9900000000003,#f7f4f9,0.09,0.000005376639340801066,
30.37709999999999,132.0800000000003,#f7f4f9,0.09,0,
30.37709999999999,132.1700000000003,#f7f4f9,0.09,0.000005297642040906899,
30.37709999999999,132.2600000000003,#f7f4f9,0.09,0.000005346922078266792,
30.37709999999999,132.3500000000003,#f7f4f9,0.09,0.000005248816194208267,
30.37709999999999,132.4400000000003,#f7f4f9,0.09,0,
30.37709999999999,132.5300000000003,#f7f4f9,0.09,0,
30.37709999999999,132.62000000000032,#f7f4f9,0.09,0,
30.37709999999999,132.71000000000032,#f7f4f9,0.09,0,
30.37709999999999,132.80000000000032,#f7f4f9,0.09,0,
30.37709999999999,132.89000000000033,#f7f4f9,0.09,0,
30.37709999999999,132.98000000000033,#f7f4f9,0.09,0,
30.37709999999999,133.07000000000033,#f7f4f9,0.09,0.000005385650449666087,
30.37709999999999,133.16000000000034,#f7f4f9,0.09,0.000005871780122704285,
30.37709999999999,133.25000000000034,#f7f4f9,0.09,0.000006226409365839393,
30.37709999999999,133.34000000000034,#f7f4f9,0.09,0.000006421578876641704,
30.37709999999999,133.43000000000035,#f7f4f9,0.09,0.000011713789174654451,
30.37709999999999,133.52000000000035,#f7f4f9,0.09,0.000011840711245805444,
30.37709999999999,133.61000000000035,#f7f4f9,0.09,0.00001165838142394505,
30.37709999999999,133.70000000000036,#f7f4f9,0.09,0.0000111810068138309,
30.37709999999999,133.79000000000036,#f7f4f9,0.09,0.000005505171676827767,
30.37709999999999,133.88000000000036,#f7f4f9,0.09,0.000005345405865107261,
30.37709999999999,133.97000000000037,#f7f4f9,0.09,0.000010932344122159208,
30.37709999999999,134.06000000000037,#f7f4f9,0.09,0.000011325605483135095,
30.37709999999999,134.15000000000038,#f7f4f9,0.09,0.000006284939396769479,
30.37709999999999,134.24000000000038,#f7f4f9,0.09,0.0000064420547997020545,
30.37709999999999,134.33000000000038,#f7f4f9,0.09,0.000006422202566438828,
30.37709999999999,134.42000000000039,#f7f4f9,0.09,0.000006227014099980329,
30.37709999999999,134.5100000000004,#f7f4f9,0.09,0.000005872350413812951,
30.37709999999999,134.6000000000004,#f7f4f9,0.09,0.000005386173525887388,
30.37709999999999,134.6900000000004,#f7f4f9,0.09,0,
30.37709999999999,134.7800000000004,#f7f4f9,0.09,0,
30.37709999999999,134.8700000000004,#f7f4f9,0.09,0,
30.37709999999999,134.9600000000004,#f7f4f9,0.09,0,
30.37709999999999,135.0500000000004,#f7f4f9,0.09,0,
30.37709999999999,135.1400000000004,#f7f4f9,0.09,0,
30.37709999999999,135.23000000000042,#f7f4f9,0.09,0,
30.37709999999999,135.32000000000042,#f7f4f9,0.09,0,
30.37709999999999,135.41000000000042,#f7f4f9,0.09,0,
30.37709999999999,135.50000000000043,#f7f4f9,0.09,0,
30.37709999999999,135.59000000000043,#f7f4f9,0.09,0,
30.37709999999999,135.68000000000043,#f7f4f9,0.09,0.000005371169605859753,
30.37709999999999,135.77000000000044,#f7f4f9,0.09,0.000011335128835207384,
30.37709999999999,135.86000000000044,#f7f4f9,0.09,0.000011854323684507732,
30.37709999999999,135.95000000000044,#f7f4f9,0.09,0.000012057697954483356,
30.37709999999999,136.04000000000045,#f7f4f9,0.09,0.000011928595660196323,
30.37709999999999,136.13000000000045,#f7f4f9,0.09,0.000016756654011473186,
30.37709999999999,136.22000000000045,#f7f4f9,0.09,0.000010817820987864882,
30.37709999999999,136.31000000000046,#f7f4f9,0.09,0,
30.37709999999999,136.40000000000046,#f7f4f9,0.09,0,
30.37709999999999,136.49000000000046,#f7f4f9,0.09,0,
30.37709999999999,136.58000000000047,#f7f4f9,0.09,0,
30.37709999999999,136.67000000000047,#f7f4f9,0.09,0,
30.37709999999999,136.76000000000047,#f7f4f9,0.09,0,
30.37709999999999,136.85000000000048,#f7f4f9,0.09,0,
30.37709999999999,136.94000000000048,#f7f4f9,0.09,0,
30.37709999999999,137.03000000000048,#f7f4f9,0.09,0,
30.37709999999999,137.1200000000005,#f7f4f9,0.09,0,
30.37709999999999,137.2100000000005,#f7f4f9,0.09,0,
30.37709999999999,137.3000000000005,#f7f4f9,0.09,0,
30.37709999999999,137.3900000000005,#f7f4f9,0.09,0,
30.37709999999999,137.4800000000005,#f7f4f9,0.09,0,
30.37709999999999,137.5700000000005,#f7f4f9,0.09,0,
30.37709999999999,137.6600000000005,#f7f4f9,0.09,0.000005555399067436744,
30.37709999999999,137.7500000000005,#f7f4f9,0.09,0.0000058727664874016495,
30.37709999999999,137.84000000000052,#f7f4f9,0.09,0.00000603818574310164,
30.37709999999999,137.93000000000052,#f7f4f9,0.09,0.000006038185743100714,
30.37709999999999,138.02000000000052,#f7f4f9,0.09,0.000005872766487398945,
30.37709999999999,138.11000000000053,#f7f4f9,0.09,0.00000555539906743248,
30.37709999999999,138.20000000000053,#f7f4f9,0.09,0,
30.37709999999999,138.29000000000053,#f7f4f9,0.09,0,
30.37709999999999,138.38000000000054,#f7f4f9,0.09,0,
30.37709999999999,138.47000000000054,#f7f4f9,0.09,0,
30.37709999999999,138.56000000000054,#f7f4f9,0.09,0,
30.37709999999999,138.65000000000055,#f7f4f9,0.09,0.0000054798149935055695,
30.37709999999999,138.74000000000055,#f7f4f9,0.09,0.000005846751190313269,
30.37709999999999,138.83000000000055,#f7f4f9,0.09,0.000011522720005164831,
30.37709999999999,138.92000000000056,#f7f4f9,0.09,0.000012034980643553158,
30.37709999999999,139.01000000000056,#f7f4f9,0.09,0.000017704053660333093,
30.37709999999999,139.10000000000056,#f7f4f9,0.09,0.000017689931990494727,
30.37709999999999,139.19000000000057,#f7f4f9,0.09,0.00001720918176556765,
30.37709999999999,139.28000000000057,#f7f4f9,0.09,0.000011485538889025732,
30.37709999999999,139.37000000000057,#f7f4f9,0.09,0.00001141217522522637,
30.37709999999999,139.46000000000058,#f7f4f9,0.09,0.00001674307204352144,
30.37709999999999,139.55000000000058,#f7f4f9,0.09,0.00002284340689028947,
30.37709999999999,139.64000000000058,#f7f4f9,0.09,0.000040519774652187,
30.37709999999999,139.7300000000006,#f7f4f9,0.09,0.00004264107779026411,
30.37709999999999,139.8200000000006,#f7f4f9,0.09,0.000054766238841860186,
30.37709999999999,139.9100000000006,#f7f4f9,0.09,0.00006095861272533841,
30.37709999999999,140.0000000000006,#f7f4f9,0.09,0.00006588132830273771,
30.37709999999999,140.0900000000006,#f7f4f9,0.09,0.00007035615894879552,
30.37709999999999,140.1800000000006,#f7f4f9,0.09,0.00006378192526818833,
30.37709999999999,140.2700000000006,#f7f4f9,0.09,0.000041030124821360156,
30.37709999999999,140.3600000000006,#f7f4f9,0.09,0.000023853401994463416,
30.37709999999999,140.4500000000006,#f7f4f9,0.09,0.000022754624772839227,
30.37709999999999,140.54000000000062,#f7f4f9,0.09,0.000022254113517795482,
30.37709999999999,140.63000000000062,#f7f4f9,0.09,0.000022484996824943234,
30.37709999999999,140.72000000000062,#f7f4f9,0.09,0.000017358026807416457,
30.37709999999999,140.81000000000063,#f7f4f9,0.09,0.000017708293834310643,
30.37709999999999,140.90000000000063,#f7f4f9,0.09,0.00001789940413102807,
30.37709999999999,140.99000000000063,#f7f4f9,0.09,0.00001760697814394763,
30.37709999999999,141.08000000000064,#f7f4f9,0.09,0.00002268261201725984,
30.37709999999999,141.17000000000064,#f7f4f9,0.09,0.000022763707704215653,
30.37709999999999,141.26000000000064,#f7f4f9,0.09,0.000012252164475105877,
30.37709999999999,141.35000000000065,#f7f4f9,0.09,0.000012368262400085044,
30.37709999999999,141.44000000000065,#f7f4f9,0.09,0.000023222998424482947,
30.37709999999999,141.53000000000065,#f7f4f9,0.09,0.000034087775687719535,
30.37709999999999,141.62000000000066,#f7f4f9,0.09,0.00003429752218294186,
30.37709999999999,141.71000000000066,#f7f4f9,0.09,0.00003454906754713873,
30.37709999999999,141.80000000000067,#f7f4f9,0.09,0.000029393282797640995,
30.37709999999999,141.89000000000067,#f7f4f9,0.09,0.00002363323080529169,
30.37709999999999,141.98000000000067,#f7f4f9,0.09,0.000017589262047324778,
30.37709999999999,142.07000000000068,#f7f4f9,0.09,0.00001667831581011549,
30.37709999999999,142.16000000000068,#f7f4f9,0.09,0.000005819366369878194,
30.37709999999999,142.25000000000068,#f7f4f9,0.09,0.000005387227590127694,
30.37709999999999,142.34000000000069,#f7f4f9,0.09,0,
30.37709999999999,142.4300000000007,#f7f4f9,0.09,0,
30.37709999999999,142.5200000000007,#f7f4f9,0.09,0.0000052452479965958295,
30.37709999999999,142.6100000000007,#f7f4f9,0.09,0.000005392991827619612,
30.37709999999999,142.7000000000007,#f7f4f9,0.09,0.0000053929918276184535,
30.37709999999999,142.7900000000007,#f7f4f9,0.09,0.000005245247996592448,
30.37709999999999,142.8800000000007,#f7f4f9,0.09,0,
30.37709999999999,142.9700000000007,#f7f4f9,0.09,0.000005355730844117366,
30.37709999999999,143.0600000000007,#f7f4f9,0.09,0.0000055749905941902965,
30.37709999999999,143.15000000000072,#f7f4f9,0.09,0.00000564424425065806,
30.37709999999999,143.24000000000072,#f7f4f9,0.09,0.000005557810359440858,
30.37709999999999,143.33000000000072,#f7f4f9,0.09,0.000005322772604787793,
30.37709999999999,143.42000000000073,#f7f4f9,0.09,0,
30.37709999999999,143.51000000000073,#f7f4f9,0.09,0,
30.37709999999999,143.60000000000073,#f7f4f9,0.09,0,
30.37709999999999,143.69000000000074,#f7f4f9,0.09,0.0000055551369258473205,
30.37709999999999,143.78000000000074,#f7f4f9,0.09,0.000005800435195522271,
30.37709999999999,143.87000000000074,#f7f4f9,0.09,0.000005890642336871727,
30.37709999999999,143.96000000000075,#f7f4f9,0.09,0.000005818365429163611,
30.37709999999999,144.05000000000075,#f7f4f9,0.09,0.000005589533948950034,
30.37709999999999,144.14000000000075,#f7f4f9,0.09,0,
30.37709999999999,144.23000000000076,#f7f4f9,0.09,0,
30.37709999999999,144.32000000000076,#f7f4f9,0.09,0,
30.37709999999999,144.41000000000076,#f7f4f9,0.09,0,
30.37709999999999,144.50000000000077,#f7f4f9,0.09,0,
30.37709999999999,144.59000000000077,#f7f4f9,0.09,0,
30.37709999999999,144.68000000000077,#f7f4f9,0.09,0,
30.37709999999999,144.77000000000078,#f7f4f9,0.09,0,
30.37709999999999,144.86000000000078,#f7f4f9,0.09,0,
30.37709999999999,144.95000000000078,#f7f4f9,0.09,0,
30.37709999999999,145.0400000000008,#f7f4f9,0.09,0.000005545199538811091,
30.37709999999999,145.1300000000008,#f7f4f9,0.09,0.000005861984282707483,
30.37709999999999,145.2200000000008,#f7f4f9,0.09,0.000006027099834134157,
30.37709999999999,145.3100000000008,#f7f4f9,0.09,0.000006027099834132703,
30.37709999999999,145.4000000000008,#f7f4f9,0.09,0.000005861984282703241,
30.37709999999999,145.4900000000008,#f7f4f9,0.09,0.000005545199538804404,
30.46709999999999,124.16,#f7f4f9,0.09,0.000012521401140880715,
30.46709999999999,124.25,#f7f4f9,0.09,0.000012469934946513145,
30.46709999999999,124.34,#f7f4f9,0.09,0.00001208492996846825,
30.46709999999999,124.43,#f7f4f9,0.09,0.000006153128114750737,
30.46709999999999,124.52000000000001,#f7f4f9,0.09,0.000005766964011745362,
30.46709999999999,124.61000000000001,#f7f4f9,0.09,0.000005256961412746023,
30.46709999999999,124.70000000000002,#f7f4f9,0.09,0,
30.46709999999999,124.79000000000002,#f7f4f9,0.09,0,
30.46709999999999,124.88000000000002,#f7f4f9,0.09,0,
30.46709999999999,124.97000000000003,#f7f4f9,0.09,0,
30.46709999999999,125.06000000000003,#f7f4f9,0.09,0,
30.46709999999999,125.15000000000003,#f7f4f9,0.09,0,
30.46709999999999,125.24000000000004,#f7f4f9,0.09,0,
30.46709999999999,125.33000000000004,#f7f4f9,0.09,0,
30.46709999999999,125.42000000000004,#f7f4f9,0.09,0,
30.46709999999999,125.51000000000005,#f7f4f9,0.09,0,
30.46709999999999,125.60000000000005,#f7f4f9,0.09,0,
30.46709999999999,125.69000000000005,#f7f4f9,0.09,0,
30.46709999999999,125.78000000000006,#f7f4f9,0.09,0,
30.46709999999999,125.87000000000006,#f7f4f9,0.09,0,
30.46709999999999,125.96000000000006,#f7f4f9,0.09,0,
30.46709999999999,126.05000000000007,#f7f4f9,0.09,0,
30.46709999999999,126.14000000000007,#f7f4f9,0.09,0,
30.46709999999999,126.23000000000008,#f7f4f9,0.09,0,
30.46709999999999,126.32000000000008,#f7f4f9,0.09,0,
30.46709999999999,126.41000000000008,#f7f4f9,0.09,0,
30.46709999999999,126.50000000000009,#f7f4f9,0.09,0.00000543083861072825,
30.46709999999999,126.59000000000009,#f7f4f9,0.09,0.000005635752051343046,
30.46709999999999,126.68000000000009,#f7f4f9,0.09,0.000005688177275527424,
30.46709999999999,126.7700000000001,#f7f4f9,0.09,0.000005583810005511721,
30.46709999999999,126.8600000000001,#f7f4f9,0.09,0.000005331193017378169,
30.46709999999999,126.9500000000001,#f7f4f9,0.09,0,
30.46709999999999,127.0400000000001,#f7f4f9,0.09,0,
30.46709999999999,127.13000000000011,#f7f4f9,0.09,0,
30.46709999999999,127.22000000000011,#f7f4f9,0.09,0,
30.46709999999999,127.31000000000012,#f7f4f9,0.09,0,
30.46709999999999,127.40000000000012,#f7f4f9,0.09,0,
30.46709999999999,127.49000000000012,#f7f4f9,0.09,0,
30.46709999999999,127.58000000000013,#f7f4f9,0.09,0.0000053064238491589815,
30.46709999999999,127.67000000000013,#f7f4f9,0.09,0.000005439077621703347,
30.46709999999999,127.76000000000013,#f7f4f9,0.09,0.000005422316224751983,
30.46709999999999,127.85000000000014,#f7f4f9,0.09,0.0000052575170647113596,
30.46709999999999,127.94000000000014,#f7f4f9,0.09,0,
30.46709999999999,128.03000000000014,#f7f4f9,0.09,0,
30.46709999999999,128.12000000000015,#f7f4f9,0.09,0,
30.46709999999999,128.21000000000015,#f7f4f9,0.09,0,
30.46709999999999,128.30000000000015,#f7f4f9,0.09,0,
30.46709999999999,128.39000000000016,#f7f4f9,0.09,0,
30.46709999999999,128.48000000000016,#f7f4f9,0.09,0,
30.46709999999999,128.57000000000016,#f7f4f9,0.09,0,
30.46709999999999,128.66000000000017,#f7f4f9,0.09,0,
30.46709999999999,128.75000000000017,#f7f4f9,0.09,0,
