x,y,color,delta,value
36.339999999999996,-86.62254099999954,#f7f4f9,0.04,0,
36.339999999999996,-86.58254099999954,#f7f4f9,0.04,0,
36.339999999999996,-86.54254099999953,#f7f4f9,0.04,0,
36.339999999999996,-86.50254099999952,#f7f4f9,0.04,0,
36.339999999999996,-86.46254099999952,#f7f4f9,0.04,0,
36.339999999999996,-86.42254099999951,#f7f4f9,0.04,0,
36.339999999999996,-86.3825409999995,#f7f4f9,0.04,0,
36.339999999999996,-86.3425409999995,#f7f4f9,0.04,1.0319920756062091e-7,
36.339999999999996,-86.3025409999995,#f7f4f9,0.04,5.901147452247918e-7,
36.339999999999996,-86.26254099999949,#f7f4f9,0.04,9.303095916180607e-7,
36.339999999999996,-86.22254099999948,#f7f4f9,0.04,9.345091951374592e-7,
36.339999999999996,-86.18254099999947,#f7f4f9,0.04,6.37216132005393e-7,
36.339999999999996,-86.14254099999947,#f7f4f9,0.04,0.000002526426445470259,
36.339999999999996,-86.10254099999946,#f7f4f9,0.04,0.000005209503208846428,
36.339999999999996,-86.06254099999946,#f7f4f9,0.04,0.000007384528088221278,
36.339999999999996,-86.02254099999945,#f7f4f9,0.04,0.00000772911313192409,
36.339999999999996,-85.98254099999944,#f7f4f9,0.04,0.00000614071464297352,
36.339999999999996,-85.94254099999944,#f7f4f9,0.04,0.000003937471518886715,
36.339999999999996,-85.90254099999943,#f7f4f9,0.04,0.0000019835370757203482,
36.339999999999996,-85.86254099999942,#f7f4f9,0.04,9.94801725129593e-7,
36.339999999999996,-85.82254099999942,#f7f4f9,0.04,9.207857144297218e-7,
36.339999999999996,-85.78254099999941,#f7f4f9,0.04,5.373679904710063e-7,
36.339999999999996,-85.7425409999994,#f7f4f9,0.04,0,
36.339999999999996,-85.7025409999994,#f7f4f9,0.04,0,
36.339999999999996,-85.6625409999994,#f7f4f9,0.04,0,
36.339999999999996,-85.62254099999939,#f7f4f9,0.04,0,
36.339999999999996,-85.58254099999938,#f7f4f9,0.04,6.024506481690167e-7,
36.339999999999996,-85.54254099999937,#f7f4f9,0.04,0.0000012865545085622724,
36.339999999999996,-85.50254099999937,#f7f4f9,0.04,0.0000017134292467225868,
36.339999999999996,-85.46254099999936,#f7f4f9,0.04,0.0000016605789559586275,
36.339999999999996,-85.42254099999936,#f7f4f9,0.04,0.0000011011040599813988,
36.339999999999996,-85.38254099999935,#f7f4f9,0.04,3.588080127095493e-7,
36.339999999999996,-85.34254099999934,#f7f4f9,0.04,0,
36.339999999999996,-85.30254099999934,#f7f4f9,0.04,0,
36.339999999999996,-85.26254099999933,#f7f4f9,0.04,0,
36.339999999999996,-85.22254099999932,#f7f4f9,0.04,0,
36.339999999999996,-85.18254099999932,#f7f4f9,0.04,0,
36.339999999999996,-85.14254099999931,#f7f4f9,0.04,0,
36.339999999999996,-85.1025409999993,#f7f4f9,0.04,0,
36.339999999999996,-85.0625409999993,#f7f4f9,0.04,4.839931959629104e-8,
36.339999999999996,-85.0225409999993,#f7f4f9,0.04,2.5566422502253926e-7,
36.339999999999996,-84.98254099999929,#f7f4f9,0.04,0,
36.339999999999996,-84.94254099999928,#f7f4f9,0.04,0,
36.339999999999996,-84.90254099999927,#f7f4f9,0.04,6.632164015516352e-7,
36.339999999999996,-84.86254099999927,#f7f4f9,0.04,0.000001421051522259641,
36.339999999999996,-84.82254099999926,#f7f4f9,0.04,0.0000017772721633343604,
